stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5600043,5600043,ON BROOKSIDE AT 55TH SB,,39.027446,-94.584929,,,,,,0
1750036,1750036,ON 75TH AT OAK WESTBOUND,,38.991985,-94.584798,,,,,,0
5600185,5600185,ON BROOKSIDE AT 55TH NB,,39.027461,-94.584795,,,,,,0
562302,562302,ON MAIN AT GRAND NORTHBOUND FARSIDE,,39.076656,-94.584726,,,,,,0
270007,270007,ON MAIN AT 27TH STREET NORTHBOUND NEARSIDE,,39.078115,-94.584661,,,,,,0
5600042,5600042,ON BROOKSIDE AT 54TH SB,,39.029319,-94.584525,,,,,,0
1601,1601,DELAWARE  (4TH & DELWARE),,39.108848,-94.584417,,,,,,0
5600186,5600186,ON BROOKSIDE AT 54TH NB,,39.029081,-94.584392,,,,,,0
272701,272701,ON PERSHING AT MAIN WESTBOUND FS,,39.084123,-94.584371,,,,,,0
5600040,5600040,ON BROOKSIDE AT 51ST SB,,39.034696,-94.584317,,,,,,0
5600041,5600041,ON BROOKSIDE AT 52ND SB,,39.031853,-94.584212,,,,,,0
5600188,5600188,ON BROOKSIDE AT 52ND NORTHBOUND,,39.032401,-94.584112,,,,,,0
1608,1608,UNION STATION (PERSHING & MAIN ST),,39.084903,-94.584179,,,,,,0
39001,39001,ON 39TH ST AT WARWICK EB,,39.056453,-94.583906,,,,,,0
6300058,6300058,ON 63RD AT OAK EASTBOUND,,39.013609,-94.583905,,,,,,0
6300040,6300040,ON 63RD AT OAK WESTBOUND,,39.013691,-94.583901,,,,,,0
2700092,2700092,ON PERSHING AT MAIN EB,,39.083933,-94.583887,,,,,,0
1607,1607,CROSSROADS (19TH & MAIN ST),,39.090282,-94.58372,,,,,,0
390062,390062,ON 39TH AT WARWICK WESTBOUND,,39.056544,-94.583662,,,,,,0
25002,25002,ON 12TH BETWEEN BALTIMORE AND MAIN EASTBOUND,,39.09991,-94.583611,,,,,,0
1609,1609,CROSSROADS (19TH & MAIN ST),,39.09058,-94.583569,,,,,,0
1606,1606,KAUFFMAN CENTER (16TH & MAIN ST),,39.094329,-94.58353,,,,,,0
1605,1605,POWER & LIGHT (14TH & MAIN ST),,39.096872,-94.583399,,,,,,0
1610,1610,KAUFFMAN CENTER (16TH & MAIN ST),,39.094764,-94.583375,,,,,,0
4700039,4700039,ON CLEAVER II BLVD AT OAK WESTBOUND,,39.042144,-94.583365,,,,,,0
1604,1604,METRO CENTER (12TH & MAIN ST),,39.099829,-94.583256,,,,,,0
1611,1611,POWER & LIGHT (14TH & MAIN ST),,39.097126,-94.583248,,,,,,0
2800202,2800202,ON GRAND AT 26TH SOUTHBOUND,,39.079504,-94.583231,,,,,,0
1602,1602,NORTH LOOP (7TH & MAIN ST),,39.105236,-94.583146,,,,,,0
1603,1603,LIBRARY (9TH & MAIN ST),,39.10305,-94.583139,,,,,,0
1612,1612,METRO CENTER (12TH & MAIN ST),,39.100125,-94.583101,,,,,,0
5500104,5500104,ON GRAND AT 26TH NORTHBOUND NEARSIDE,,39.07932,-94.583096,,,,,,0
1613,1613,LIBRARY (9TH & MAIN ST),,39.103362,-94.583036,,,,,,0
25225,25225,ON 11TH/PETTICOAT LANE AT MAIN WESTBOUND,,39.101181,-94.58297,,,,,,0
3100039,3100039,ON 31ST AT GRAND WESTBOUND,,39.071002,-94.582902,,,,,,0
1614,1614,NORTH LOOP (7TH & MAIN ST),MAIN ST & 7TH ST,39.105249,-94.582915,,,,,,0
4700167,4700167,ON CLEAVER II BLVD AT OAK EASTBOUND,,39.041922,-94.582451,,,,,,0
85197,85197,ON 27TH AT WARWICK EASTBOUND,,39.07807,-94.582151,,,,,,0
5700109,5700109,ON GRAND AT PERSHING CROWN CENTER SHOPS SB,,39.083739,-94.58187,,,,,,0
5400071,5400071,ON 27TH AT WARWICK WESTBOUND,,39.078167,-94.581863,,,,,,0
1615,1615,CITY MARKET (5TH & WALNUT ST),,39.108477,-94.581756,,,,,,0
6300059,6300059,ON 63RD AT CHERRY EASTBOUND,,39.013491,-94.58167,,,,,,0
1600,1600,RIVER MARKET (3RD & GRAND),,39.110246,-94.581659,,,,,,0
2220019,2220019,ON GRAND AT 22ND SOUTHBOUND,,39.086449,-94.581633,,,,,,0
290073,290073,ON GRAND AT PERSHING FARSIDE NORTHBOUND,,39.084558,-94.581617,,,,,,0
562309,562309,ON GRAND ACROSS FROM CROWN CTR SHOPS NB MB,,39.083402,-94.581604,,,,,,0
290074,290074,ON GRAND AT 22ND NORTHBOUND NEARSIDE,,39.085939,-94.58152,,,,,,0
272505,272505,ON PERSHING BETWEEN MCGEE & GRAND WB,,39.084235,-94.581516,,,,,,0
2800195,2800195,ON GRAND AT 19TH SOUTHBOUND FARSIDE,,39.090168,-94.581469,,,,,,0
27161,27161,ON E PERSHING AT GRAND EASTBOUND FARSIDE,,39.083871,-94.581449,,,,,,0
3100059,3100059,ON 31ST AT MCGEE EASTBOUND,,39.070833,-94.581367,,,,,,0
290077,290077,ON GRAND AT 19TH NORTHBOUND,,39.089983,-94.581339,,,,,,0
2800191,2800191,ON GRAND AT 16TH SOUTHBOUND FARSIDE,,39.094203,-94.581265,,,,,,0
1080173,1080173,ON GRAND AT 17TH NORTHBOUND FARSIDE,,39.093738,-94.581154,,,,,,0
3100038,3100038,ON 31ST AT MCGEE WESTBOUND,,39.070968,-94.581096,,,,,,0
33,33,ON GRAND BLVD AT 3RD SOUTHBOUND,,39.11041,-94.581069,,,,,,0
290091,290091,ON GRAND AT 12TH SOUTHBOUND,,39.099025,-94.581015,,,,,,0
3,3,ON GRAND AT 3RD METROCENTER NORTHBOUND,,39.110465,-94.580944,,,,,,0
290053,290053,ON GRAND AT 11TH SOUTHBOUND NEARSIDE,,39.101158,-94.580901,,,,,,0
5400064,5400064,ON GILLHAM AT ARMOUR NORTHBOUND,,39.064103,-94.580887,,,,,,0
1350043,1350043,ON BURLINGTON AT E 10TH AVE SOUTHBOUND,,39.126742,-94.58086,,,,,,0
290054,290054,ON GRAND AT 12TH NORTHBOUND,,39.09978,-94.58085,,,,,,0
5300086,5300086,ON ARMOUR AT GILLHAM EASTBOUND,,39.063539,-94.580839,,,,,,0
3700062,3700062,ON BURLINGTON AT 12TH AVE SOUTHBOUND,,39.130675,-94.580793,,,,,,0
3000054,3000054,ON GRAND AT 9TH SOUTHBOUND FARSIDE,,39.103353,-94.580777,,,,,,0
5848,5848,ON 12TH AT GRAND EASTBOUND,,39.099812,-94.580764,,,,,,0
7100092,7100092,ON GRAND AT 11TH NORTHBOUND,,39.101281,-94.580755,,,,,,0
3700060,3700060,ON BURLINGTON AT 14TH AVE SOUTHBOUND,,39.134075,-94.580752,,,,,,0
3700061,3700061,ON BURLINGTON AT 13TH AVE SOUTHBOUND,,39.132467,-94.58074,,,,,,0
5811,5811,ON 11TH AT GRAND WESTBOUND NEARSIDE,,39.101114,-94.580719,,,,,,0
540015,540015,ON 85TH AT HOLMES EB,,38.973706,-94.58067,,,,,,0
1320031,1320031,ON BURLINGTON AT E 16TH AVE SOUTHBOUND,,39.137669,-94.580665,,,,,,0
570181,570181,ON 13TH AT GRAND/MCGEE WESTBOUND NEARSIDE,,39.098598,-94.580665,,,,,,0
5500105,5500105,ON GRAND AT 9TH NORTHBOUND FARSIDE,,39.103652,-94.580628,,,,,,0
1320030,1320030,ON BURLINGTON AT E 18TH AVE SOUTHBOUND FARSIDE,,39.140069,-94.580627,,,,,,0
372400,372400,ON BARRY AT MAIN EB,,39.246269,-94.580614,,,,,,0
290040,290040,ON BURLINGTON AT 21ST SOUTHBOUND,,39.143698,-94.580602,,,,,,0
1421401,1421401,ON BURLINGTON AT ARMOUR SOUTHBOUND,,39.141728,-94.580599,,,,,,0
5802,5802,ON GRAND AT 5TH SB,,39.108851,-94.580559,,,,,,0
6900015,6900015,ON MCGEE AT PERSHING SOUTHBOUND,,39.084217,-94.580556,,,,,,0
3700054,3700054,ON BURLINGTON AT 23RD AVE SOUTHBOUND,,39.145021,-94.580545,,,,,,0
3000064,3000064,ON 8TH BETWEEN GRAND AND MCGEE EB,,39.104376,-94.580519,,,,,,0
3800109,3800109,ON BURLINGTON AT E 10TH AVE NORTHBOUND,,39.12711,-94.580483,,,,,,0
3700053,3700053,ON BURLINGTON AT 26TH AVE SOUTHBOUND,,39.147764,-94.580479,,,,,,0
2220016,2220016,ON MCGEE NORTH OF PERSHING AT HYATT HOTEL NB,,39.084415,-94.580455,,,,,,0
5710125,5710125,ON 85TH AT HOLMES WESTBOUND,,38.973832,-94.580453,,,,,,0
3700052,3700052,ON BURLINGTON AT 29TH AVE SOUTHBOUND,,39.149813,-94.580447,,,,,,0
5852,5852,ON GRAND AT 5TH NB,,39.108936,-94.580445,,,,,,0
4700038,4700038,ON CLEAVER II BLVD AT LOCUST WESTBOUND,,39.042157,-94.580423,,,,,,0
3800110,3800110,ON BURLINGTON AT E 12TH AVE NORTHBOUND,,39.13073,-94.580413,,,,,,0
1750086,1750086,ON 75TH AT HOLMES EASTBOUND,,38.991684,-94.580402,,,,,,0
3800111,3800111,ON BURLINGTON AT E 13TH AVE NORTHBOUND,,39.132221,-94.580386,,,,,,0
3800112,3800112,ON BURLINGTON AT E 14TH AVE NORTHBOUND,,39.134105,-94.580348,,,,,,0
372202,372202,ON BARRY AT MAIN WB,,39.246468,-94.580344,,,,,,0
1320032,1320032,ON BURLINGTON AT 16TH NORTHBOUND,,39.137739,-94.58032,,,,,,0
1320033,1320033,ON BURLINGTON AT 18TH NORTHBOUND NEARSIDE,,39.140183,-94.580275,,,,,,0
290107,290107,ON BURLINGTON AT ARMOUR NORTHBOUND FARSIDE,,39.141838,-94.580248,,,,,,0
6300039,6300039,ON 63RD AT CHERRY WESTBOUND,,39.013534,-94.580242,,,,,,0
1750034,1750034,ON 75TH AT HOLMES WESTBOUND,,38.99177,-94.580222,,,,,,0
3700094,3700094,ON BURLINGTON AT 21ST AVE NORTHBOUND,,39.143745,-94.580219,,,,,,0
3700095,3700095,ON BURLINGTON AT 23RD AVE NORTHBOUND,,39.145058,-94.580201,,,,,,0
3700096,3700096,ON BURLINGTON AT 26TH AVE NORTHBOUND,,39.147578,-94.580142,,,,,,0
4,4,ON 3RD AT GRAND WESTBOUND,,39.110563,-94.580129,,,,,,0
25004,25004,ON 12TH BETWEEN GRAND AND MCGEE EASTBOUND,MCGEE ST & E 12TH ST,39.099813,-94.579742,,,,,,0
85196,85196,ON MCGEE TRAFFICWAY AT 27TH SOUTHBOUND,,39.076558,-94.580028,,,,,,0
85194,85194,ON MCGEE TRAFFICWAY AT 27TH NORTHBOUND,,39.076755,-94.579994,,,,,,0
3700097,3700097,ON BURLINGTON AT 29TH AVE NORTHBOUND,,39.150013,-94.579989,,,,,,0
390060,390060,ON 39TH AT GILLHAM WESTBOUND,,39.056407,-94.57993,,,,,,0
25003,25003,ON 12TH AT MCGEE EASTBOUND,,39.099767,-94.57986,,,,,,0
390133,390133,ON 39TH AT GILLHAM EASTBOUND,,39.056297,-94.579756,,,,,,0
38151,38151,ON 10TH AVE AT BURLINGTON EASTBOUND,,39.12687,-94.57973,,,,,,0
3000053,3000053,ON 9TH AT MCGEE WESTBOUND,,39.103511,-94.579431,,,,,,0
5300085,5300085,ON GILLHAM BETWEEN LINWOOD AND 33RD SB,,39.067026,-94.579362,,,,,,0
1421510,1421510,ON 3RD AT GRAND/OAK EASTBOUND,,39.110616,-94.579324,,,,,,0
6300060,6300060,ON 63RD AT HOLMES EASTBOUND,,39.013418,-94.5793,,,,,,0
85193,85193,ON MCGEE TRAFFICWAY AT 29TH NORTHBOUND,,39.074522,-94.579272,,,,,,0
5300032,5300032,ON GILLHAM RD AT GILLHAM PLAZA NB,,39.066978,-94.579237,,,,,,0
5400118,5400118,ON GILLHAM AT LINWOOD SOUTHBOUND,,39.068769,-94.57913,,,,,,0
3100060,3100060,ON 31ST AT GILLHAM PLAZA EB,,39.070708,-94.579103,,,,,,0
6300038,6300038,ON 63RD AT HOLMES WESTBOUND,,39.013511,-94.579081,,,,,,0
5400117,5400117,ON GILLHAM AT 31ST SOUTHBOUND,,39.070925,-94.578987,,,,,,0
24151,24151,ON 8TH BETWEEN MCGEE AND OAK EASTBOUND MIDBLOCK,,39.104308,-94.578927,,,,,,0
290036,290036,ON N OAK AT 32ND SOUTHBOUND,,39.152232,-94.578925,,,,,,0
5300033,5300033,ON GILLHAM AT LINWOOD NORTHBOUND,,39.069122,-94.578913,,,,,,0
5300087,5300087,ON ARMOUR AT CHERRY EASTBOUND,,39.063477,-94.578826,,,,,,0
25530,25530,ON GILLHAM AT 31ST NORTHBOUND,,39.070958,-94.578822,,,,,,0
85191,85191,ON 29TH AT GILLHAM RD EASTBOUND,,39.074338,-94.578814,,,,,,0
4700169,4700169,ON CLEAVER II BLVD AT ROCKHILL EB,,39.041844,-94.578787,,,,,,0
3100036,3100036,ON 31ST AT GILLHAM RD WESTBOUND,,39.070845,-94.578701,,,,,,0
2400078,2400078,ON ADMIRAL AT SUPERIOR WESTBOUND,,39.105378,-94.578624,,,,,,0
1332503,1332503,ON 10TH AT CLAY WB,,39.126967,-94.578606,,,,,,0
5400063,5400063,ON ARMOUR AT CHERRY WESTBOUND,,39.063573,-94.578536,,,,,,0
3700098,3700098,ON N OAK AT 32ND NORTHBOUND,,39.152215,-94.578506,,,,,,0
282319,282319,ON OAK AT 12TH NORTHBOUND FARSIDE,,39.099936,-94.578493,,,,,,0
4700037,4700037,ON CLEAVER II BLVD AT ROCKHILL WB,,39.041921,-94.578398,,,,,,0
110046,110046,ON 11TH AT OAK WESTBOUND,,39.101005,-94.578364,,,,,,0
25085,25085,ON TROOST AT 9401 SB,,38.956138,-94.577878,,,,,,0
25136,25136,ON TROOST AT BANNISTER NORTHBOUND,,38.956118,-94.577763,,,,,,0
1200129,1200129,ON 12TH AT LOCUST EASTBOUND,,39.099698,-94.577598,,,,,,0
252300,252300,ON TROOST AT 9401 TROOST NORTHBOUND,,38.957604,-94.577571,,,,,,0
1350041,1350041,ON SWIFT AT E 12TH AVE SOUTHBOUND,,39.130589,-94.577516,,,,,,0
25084,25084,INACTIVE 10082017 ON TROOST AT 92ND SB,,38.960891,-94.577486,,,,,,0
1350042,1350042,ON SWIFT AT E 10TH AVE SOUTHBOUND,,39.127033,-94.577484,,,,,,0
1330065,1330065,ON SWIFT AT 14TH NS SB,,39.134295,-94.577478,,,,,,0
1350040,1350040,ON SWIFT AT E 13TH AVE SOUTHBOUND,,39.132445,-94.577462,,,,,,0
1330064,1330064,ON SWIFT AT 16TH SOUTHBOUND,,39.137633,-94.577432,,,,,,0
1350066,1350066,ON SWIFT AT E 10TH AVE NORTHBOUND,,39.127162,-94.577397,,,,,,0
1330063,1330063,ON SWIFT AT 18TH SOUTHBOUND EASTBOUND,,39.140038,-94.577379,,,,,,0
1330049,1330049,ON SWIFT BETWEEN ARMOUR AND 19TH SB,,39.141335,-94.577357,,,,,,0
1350067,1350067,ON SWIFT AT E 12TH AVE NORTHBOUND,,39.130648,-94.577355,,,,,,0
1350068,1350068,ON SWIFT AT E 13TH AVE NORTHBOUND,,39.132255,-94.577354,,,,,,0
282308,282308,ON LOCUST AT 12TH NORTHBOUND,,39.099635,-94.577337,,,,,,0
7100087,7100087,ON 13TH AT LOCUST WESTBOUND,,39.098484,-94.577329,,,,,,0
1350069,1350069,ON SWIFT AT E 14TH AVE NORTHBOUND,,39.134565,-94.577323,,,,,,0
3800114,3800114,ON SWIFT AT E 16TH AVE NORTHBOUND,,39.137716,-94.57729,,,,,,0
1420025,1420025,ON LOCUST AT 11TH ST NORTHBOUND,,39.100817,-94.577265,,,,,,0
3800115,3800115,ON SWIFT AT E 18TH AVE NORTHBOUND,,39.140143,-94.577236,,,,,,0
3800116,3800116,ON SWIFT AT ARMOUR NORTHBOUND NEARSIDE,,39.141875,-94.577194,,,,,,0
3700050,3700050,ON N OAK AT 3316 N OAK SOUTHBOUND,,39.155993,-94.577123,,,,,,0
540016,540016,ON 85TH ST AT TROOST EASTBOUND,,38.973437,-94.57703,,,,,,0
3800067,3800067,ON N OAK AT N HILL ST SOUTHBOUND,,39.159417,-94.577004,,,,,,0
3800068,3800068,ON N OAK AT 3315 N OAK NORTHBOUND,,39.155999,-94.576989,,,,,,0
25083,25083,ON TROOST AT 89TH SOUTHBOUND,,38.966311,-94.576977,,,,,,0
390134,390134,ON 39TH AT HOLMES EASTBOUND,,39.056211,-94.576905,,,,,,0
3800066,3800066,ON N OAK AT N INDIANOLA SOUTHBOUND,,39.163061,-94.576899,,,,,,0
3700042,3700042,ON N OAK BETWEEN VIVION AND I-29 SOUTHBOUND,,39.180301,-94.576849,,,,,,0
25086,25086,ON BANNISTER AT 1115 E BANNISTER RD EASTBOUND,,38.95517,-94.576841,,,,,,0
3800064,3800064,ON N OAK AT NE 42ND ST SOUTHBOUND,,39.169931,-94.576837,,,,,,0
142507,142507,ON N OAK AT NORMANDY SB,,39.177297,-94.576836,,,,,,0
25138,25138,ON TROOST AT 89TH NORTHBOUND,,38.966122,-94.576835,,,,,,0
3700100,3700100,ON N OAK AT HILL ST NORTHBOUND,,39.159238,-94.576834,,,,,,0
3800065,3800065,ON N OAK AT N EVANSDALE SOUTHBOUND,,39.16781,-94.576832,,,,,,0
25082,25082,ON TROOST AT 8700 SOUTHBOUND,,38.969169,-94.576818,,,,,,0
1420323,1420323,ON N OAK AT 43RD TERR SOUTHBOUND,,39.172865,-94.576808,,,,,,0
1422502,1422502,ON N OAK AT 4900 SB,,39.182863,-94.576805,,,,,,0
25081,25081,ON TROOST AT 86TH TERR SOUTHBOUND,,38.970624,-94.576772,,,,,,0
3800126,3800126,ON N OAK AT INDIANOLA NORTHBOUND,,39.163057,-94.576762,,,,,,0
6300037,6300037,ON 63RD AT ROCKHILL WB,,39.013401,-94.576751,,,,,,0
25139,25139,ON TROOST AT 8701 NORTHBOUND,,38.967763,-94.576735,,,,,,0
14202,14202,ON NORTH OAK AT 51ST SB,,39.186228,-94.576698,,,,,,0
142152,142152,ON N OAK AT 50TH SOUTHBOUND,,39.185086,-94.576679,,,,,,0
290117,290117,ON N OAK AT 42ND NORTHBOUND,,39.170226,-94.576675,,,,,,0
290115,290115,ON N OAK AT EVANSDALE NORTHBOUND,,39.167606,-94.576663,,,,,,0
3100062,3100062,ON 31ST AT HOLMES EASTBOUND,,39.070645,-94.576656,,,,,,0
6300061,6300061,ON 63RD AT ROCKHILL EASTBOUND,,39.013296,-94.576651,,,,,,0
2688,2688,ON N OAK AT NE GREENFIELD,,39.1736,-94.576646,,,,,,0
390059,390059,ON 39TH AT HOLMES WESTBOUND,,39.056304,-94.57664,,,,,,0
1425306,1425306,ON NORTH OAK AT 5306 SOUTHBOUND,,39.190521,-94.576638,,,,,,0
25140,25140,ON TROOST AT 86TH TERR NORTHBOUND,,38.970647,-94.576623,,,,,,0
1421501,1421501,ON N OAK AT 55TH SOUTHBOUND,,39.194376,-94.576614,,,,,,0
1420007,1420007,ON N OAK AT NE ENGLEWOOD SB,,39.195815,-94.576603,,,,,,0
1420008,1420008,ON N OAK AT NE 54TH ST SOUTHBOUND,,39.193578,-94.576602,,,,,,0
4700170,4700170,ON CLEAVER II BLVD AT CHARLOTTE EB,,39.041743,-94.576592,,,,,,0
1420303,1420303,ON N OAK AT 50TH NORTHBOUND,,39.18404,-94.576558,,,,,,0
25080,25080,ON TROOST AT 84TH SOUTHBOUND,,38.975186,-94.576547,,,,,,0
1420302,1420302,ON N OAK AT NORMANDY NORTHBOUND,,39.177245,-94.576542,,,,,,0
14201,14201,ON NORTH OAK AT 51ST NB,,39.186248,-94.576524,,,,,,0
3700109,3700109,ON N OAK AT NE VIVION RD NORTHBOUND,,39.181675,-94.576489,,,,,,0
1420006,1420006,ON N OAK AT NE 58TH ST SB,,39.199377,-94.576472,,,,,,0
1425307,1425307,ON NORTH OAK AT 5307 NORTHBOUND,,39.190516,-94.576458,,,,,,0
1422501,1422501,ON N OAK AT 59TH TERR SB,,39.201772,-94.576451,,,,,,0
1420012,1420012,ON N OAK AT NE 54TH ST NORTHBOUND,,39.193592,-94.576436,,,,,,0
3100034,3100034,ON 31ST AT HOLMES WESTBOUND,,39.070743,-94.576418,,,,,,0
25078,25078,ON TROOST AT PRESIDENT AVE SOUTHBOUND NEARSIDE,,38.977922,-94.576415,,,,,,0
1420005,1420005,ON N OAK AT NE 61ST ST SOUTHBOUND FARSIDE,,39.204506,-94.576402,,,,,,0
1420022,1420022,ON N OAK AT 6269 N OAK SB,,39.207187,-94.576365,,,,,,0
25141,25141,ON TROOST AT 83RD TERRACE NORTHBOUND,,38.9757,-94.576353,,,,,,0
1420014,1420014,ON N OAK AT WOODLAND DR NB,,39.19897,-94.576347,,,,,,0
26012,26012,ON TROOST AT 82ND TERR SOUTHBOUND NEARSIDE,,38.979596,-94.576339,,,,,,0
25142,25142,ON TROOST AT PRESIDENT AVE NORTHBOUND NEARSIDE,,38.977694,-94.576338,,,,,,0
1420013,1420013,ON N OAK AT NE ENGLEWOOD NORTHBOUND,,39.195617,-94.576334,,,,,,0
1420004,1420004,ON N OAK AT NE 64TH ST SB,,39.21019,-94.576332,,,,,,0
1420304,1420304,ON N OAK AT 55TH NORTHBOUND,,39.194413,-94.576322,,,,,,0
1420305,1420305,ON N OAK AT 59TH TERR NB,,39.202504,-94.576296,,,,,,0
1420021,1420021,ON N OAK AT 65TH ST SB,,39.212392,-94.576267,,,,,,0
1420015,1420015,ON N OAK AT NE 61ST TERR NB,,39.204613,-94.576257,,,,,,0
1231206,1231206,ON 22ND ST AT HOLMES WESTBOUND FARSIDE,,39.086493,-94.576239,,,,,,0
4700036,4700036,ON CLEAVER II BLVD AT CHARLOTTE WB,,39.041846,-94.576235,,,,,,0
1420003,1420003,ON N OAK AT NE 67TH PL SB,,39.214619,-94.576233,,,,,,0
25143,25143,ON TROOST AT 82ND TERR NORTHBOUND NEARSIDE,,38.979425,-94.576233,,,,,,0
1420024,1420024,ON N OAK AT 6270 N OAK NB,,39.207664,-94.576218,,,,,,0
5400061,5400061,ON ARMOUR AT HOLMES WESTBOUND,,39.063477,-94.576207,,,,,,0
3700011,3700011,ON N OAK AT 72ND SB,,39.224811,-94.5762,,,,,,0
1420002,1420002,ON N OAK AT NE 70TH ST SB,,39.221118,-94.576192,,,,,,0
5300089,5300089,ON ARMOUR AT HOLMES EASTBOUND,,39.063361,-94.576192,,,,,,0
1420016,1420016,ON N OAK AT SHADY LANE NB,,39.210001,-94.576171,,,,,,0
3700510,3700510,ON N OAK AT 74TH SB,,39.228316,-94.576164,,,,,,0
2400088,2400088,ON 13TH AT CHERRY WESTBOUND,,39.098447,-94.576157,,,,,,0
3700009,3700009,ON N OAK AT 76TH SB,,39.231984,-94.576155,,,,,,0
1350073,1350073,ON ARMOUR AT ERIE EASTBOUND NEARSIDE,,39.142111,-94.576153,,,,,,0
3700508,3700508,ON N OAK AT 77TH SB,,39.234168,-94.576148,,,,,,0
25075,25075,ON TROOST AT 7920 TROOST SOUTHBOUND NEARSIDE,,38.983521,-94.576124,,,,,,0
1420023,1420023,ON N OAK AT 65TH ST NB,,39.212206,-94.576117,,,,,,0
3700006,3700006,ON N OAK AT 79TH TERR SOUTHBOUND,,39.238279,-94.576078,,,,,,0
1420017,1420017,ON N OAK AT NE 67TH PL NB,,39.214688,-94.576074,,,,,,0
3700005,3700005,ON N OAK AT 81ST ST SOUTHBOUND,,39.240515,-94.576072,,,,,,0
2522073,2522073,ON TROOST AT 7834 TROOST SOUTHBOUND NEARSIDE,,38.984813,-94.57607,,,,,,0
540005,540005,ON 85TH ST AT TROOST WB,,38.973491,-94.57607,,,,,,0
2700051,2700051,ON 27TH AT HOLMES WESTBOUND,,39.077977,-94.57605,,,,,,0
142155,142155,ON N OAK AT 72ND NB,,39.224617,-94.576048,,,,,,0
1090042,1090042,ON 11TH AT CHERRY WESTBOUND,E 11TH ST & CHERRY ST,39.100883,-94.576088,,,,,,0
3700004,3700004,ON N OAK AT 82ND SOUTHBOUND,,39.24288,-94.576038,,,,,,0
3700136,3700136,ON N OAK AT 74TH NB,,39.228381,-94.576033,,,,,,0
1420018,1420018,ON N OAK AT NE 70TH ST NB,,39.220935,-94.576025,,,,,,0
25146,25146,ON TROOST AT 80TH ST NORTHBOUND FARSIDE,,38.983246,-94.576023,,,,,,0
3700588,3700588,ON N OAK AT 76TH NB,,39.231815,-94.576018,,,,,,0
3700589,3700589,ON N OAK AT 77TH NB,,39.233955,-94.576002,,,,,,0
3700135,3700135,ON N OAK AT 72ND TERR NORTHBOUND FARSIDE,,39.225786,-94.575994,,,,,,0
3700002,3700002,ON N OAK AT BARRY RD SOUTHBOUND,,39.246173,-94.575988,,,,,,0
2400077,2400077,ON ADMIRAL AT CHERRY WESTBOUND,,39.105201,-94.575951,,,,,,0
3700592,3700592,ON N OAK AT 81ST NORTHBOUND,,39.240884,-94.57592,,,,,,0
25149,25149,ON TROOST AT 7801 TROOST NORTHBOUND NEARSIDE,,38.985197,-94.575918,,,,,,0
3700591,3700591,ON N OAK AT 79TH TERR NORTHBOUND,,39.237865,-94.575918,,,,,,0
1320036,1320036,ON ARMOUR AT ERIE WESTBOUND NEARSIDE,,39.142285,-94.575904,,,,,,0
25071,25071,ON TROOST AT 7648 TROOST SOUTHBOUND NEARSIDE,,38.988064,-94.575902,,,,,,0
2700054,2700054,ON HOLMES AT 25TH NORTHBOUND,,39.081684,-94.575882,,,,,,0
1231205,1231205,ON 22ND ST AT HOLMES EB,,39.086321,-94.575874,,,,,,0
2400099,2400099,ON ADMIRAL AT CHERRY EASTBOUND,,39.105096,-94.575869,,,,,,0
3700142,3700142,ON N OAK AT 82ND NORTHBOUND,,39.242946,-94.575858,,,,,,0
1750088,1750088,ON 75TH AT TROOST EASTBOUND,,38.991516,-94.575833,,,,,,0
3700143,3700143,ON N OAK AT 83RD NORTHBOUND,,39.245371,-94.575822,,,,,,0
25191,25191,ON TROOST AT 77TH NORTHBOUND NEARSIDE,,38.987306,-94.575805,,,,,,0
2700101,2700101,ON HOLMES BETWEEN 24TH AND 23RD NORTHBOUND,,39.084563,-94.575773,,,,,,0
26011,26011,ON TROOST AT 75TH SOUTHBOUND FARSIDE,,38.991667,-94.575623,,,,,,0
25102,25102,ON FOREST AT PRESIDENT AVE SOUTHBOUND,,38.978047,-94.575715,,,,,,0
25152,25152,ON TROOST AT 76TH NORTHBOUND NEARSIDE,,38.989379,-94.575701,,,,,,0
26014,26014,ON TROOST AT 75TH NORTHBOUND,,38.991685,-94.575583,,,,,,0
1750032,1750032,ON 75TH AT TROOST WESTBOUND,,38.991603,-94.575539,,,,,,0
25067,25067,ON TROOST AT 73RD SOUTHBOUND,,38.995335,-94.575535,,,,,,0
25155,25155,ON TROOST AT 73RD NORTHBOUND,,38.995126,-94.575429,,,,,,0
26025,26025,ON HOLMES AT 18TH NB,,39.091678,-94.575394,,,,,,0
25065,25065,ON TROOST AT GREGORY SOUTHBOUND,,38.998891,-94.575367,,,,,,0
26015,26015,ON TROOST AT GREGORY NB,,38.998911,-94.575229,,,,,,0
25062,25062,ON TROOST AT 6900 SOUTHBOUND,,39.001516,-94.575223,,,,,,0
4700171,4700171,ON CLEAVER II BLVD AT CAMPBELL EB,,39.041672,-94.575105,,,,,,0
4700035,4700035,ON CLEAVER II BLVD AT CAMPBELL WB,,39.041812,-94.575095,,,,,,0
15161,15161,ON HOLMES AT 13TH NORTHBOUND NEARSIDE,,39.098224,-94.575056,,,,,,0
25158,25158,ON TROOST AT 69TH NB,,39.002256,-94.57505,,,,,,0
26010,26010,ON TROOST AT 67TH SB,,39.006107,-94.575031,,,,,,0
